fid,plot_id,habitat_type,notes,other_note,timestamp,site_id,distance_level,transect_id,garmin_elevation,type,u2018_clc2018_v2020_20u1,landcover,id.1,elevation,lab_id,priority,n,c,k,p,mg,ca,na,units,ecec,base_saturation,exchange_acidity,al,mountain_or_enclosure,id.2,hand,x,y,flag,distance_enclosure,tier,distance_enclosure_scaled,elevation_scaled,hand_scaled,enclosure_name,enclosure_age,deer_number,area_ha,deer_density,deer_density_scaled,deer_number_scaled,enclosure_age_scaled,min_dist_enclosure,min_dist_enclosure_scaled,transect_start_elevation,elevation_rel_enc,cn,np,elevation_rel_enc_scaled,soilTypeLegendL,soilTypeLegendK,deadWoodChangeYear,deadWoodNotBefore,deadWoodNotAfter,deadWood,soilTypeLegendK_scaled,deadWoodChangeYear_scaled,deadWood_scaled
5,C4_1,Coniferous,"","",2023/05/18 12:27:12.102,C,0,C4,,Soil,24,Coniferous_forest,45,864.240234375,141,1,0.64,10.44,0.468,13.044,0.7338,0.47,0.0367,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.826,13.32,11.117,8.991,Enclosure,141,37,13.3925674047277,48.9428087780058,ok,-100,Enclosures,-0.981213319191702,-0.500015104956668,-0.795609406683032,Neuhüttenwiese,48,114,22.4770655586561,5.07183643267427,1.66214492135431,1.3601906440758,0.99723122960807,0,-0.906551274139096,864.240234375,0,16.3125,0.0490647040785035,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
5,C4_1,Coniferous,"","",2023/05/18 12:27:12.102,C,0,C4,,Soil,24,Coniferous_forest,45,864.240234375,141,1,0.64,10.44,0.468,13.044,0.7338,0.47,0.0367,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.826,13.32,11.117,8.991,Enclosure,141,37,13.3925674047277,48.9428087780058,ok,-100,Enclosures,-0.981213319191702,-0.500015104956668,-0.795609406683032,Neuhüttenwiese,48,114,22.4770655586561,5.07183643267427,1.66214492135431,1.3601906440758,0.99723122960807,0,-0.906551274139096,864.240234375,0,16.3125,0.0490647040785035,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
6,C4_2,Deciduous_Forest,"","",2023/05/18 12:36:04.392,C,1,C4,,Soil,23,Broad_leaved_Forest,46,850.252014160156,142,1,1.03,20.54,0.3717,9.544,0.5245,1.1136,0.0395,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",14.541,14.09,12.492,8.233,Enclosure,142,36,13.390535,48.942895,ok,100,Enclosures,-0.750339597028949,-0.565899615779358,-0.806929771740327,Neuhüttenwiese,48,114,22.4770655586561,5.07183643267427,1.66214492135431,1.3601906440758,0.99723122960807,73.5165815070039,-0.81832361064796,864.240234375,-13.988220214844,19.9417475728155,0.107921207041073,-0.272047337143116,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2007,2007-09-16,2008-08-31,Deadwood,711,1.02855135363562,Deadwood
6,C4_2,Deciduous_Forest,"","",2023/05/18 12:36:04.392,C,1,C4,,Soil,23,Broad_leaved_Forest,46,850.252014160156,142,1,1.03,20.54,0.3717,9.544,0.5245,1.1136,0.0395,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",14.541,14.09,12.492,8.233,Enclosure,142,36,13.390535,48.942895,ok,100,Enclosures,-0.750339597028949,-0.565899615779358,-0.806929771740327,Neuhüttenwiese,48,114,22.4770655586561,5.07183643267427,1.66214492135431,1.3601906440758,0.99723122960807,73.5165815070039,-0.81832361064796,864.240234375,-13.988220214844,19.9417475728155,0.107921207041073,-0.272047337143116,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2007,2007-09-16,2008-08-31,Deadwood,711,1.02855135363562,Deadwood
161,C4_3,Mixed_Forest,Soil wet,"",2023/05/19 11:12:13,C,2,C4,,Soil,29,Transitional_Woodland_Shrub,47,822.633605957031,143,3,1.34,27.92,0.7034,14.234,1.586,2.8528,0.0824,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",19.664,26.57,14.439,8.799,Enclosure,143,5,13.37905,48.94238,exclude,900,Enclosures,0.173155291622065,-0.695982305801161,-1.15786108851648,Neuhüttenwiese,48,114,22.4770655586561,5.07183643267427,1.66214492135431,1.3601906440758,0.99723122960807,888.548072094656,0.15980027123297,864.240234375,-41.606628417969,20.8358208955224,0.094140789658564,-0.637596883705931,Fast ausschließlich Niedermoor und Übergangsmoor aus Torf über kristallinen Substraten mit weitem Bodenartenspektrum,78a,2007,2007-09-16,2008-08-31,Deadwood,78a,1.02855135363562,Deadwood
161,C4_3,Mixed_Forest,Soil wet,"",2023/05/19 11:12:13,C,2,C4,,Soil,29,Transitional_Woodland_Shrub,47,822.633605957031,143,3,1.34,27.92,0.7034,14.234,1.586,2.8528,0.0824,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",19.664,26.57,14.439,8.799,Enclosure,143,5,13.37905,48.94238,exclude,900,Enclosures,0.173155291622065,-0.695982305801161,-1.15786108851648,Neuhüttenwiese,48,114,22.4770655586561,5.07183643267427,1.66214492135431,1.3601906440758,0.99723122960807,888.548072094656,0.15980027123297,864.240234375,-41.606628417969,20.8358208955224,0.094140789658564,-0.637596883705931,Fast ausschließlich Niedermoor und Übergangsmoor aus Torf über kristallinen Substraten mit weitem Bodenartenspektrum,78a,2007,2007-09-16,2008-08-31,Deadwood,78a,1.02855135363562,Deadwood
161,C4_4,Mixed_Forest,Soil wet,"",2023/05/19 12:13:14,C,3,C4,,Soil,25,Mixed_Forest,48,821.53564453125,144,3,0.81,17.31,0.2832,7.234,0.6466,1.6101,0.0305,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",14.294,17.98,11.723,10.006,Enclosure,144,49,13.36207,48.94231,exclude,2100,Enclosures,1.55839762459859,-0.701153703615087,-0.659765025995489,Neuhüttenwiese,48,114,22.4770655586561,5.07183643267427,1.66214492135431,1.3601906440758,0.99723122960807,2128.70040803308,1.64811407377965,864.240234375,-42.70458984375,21.3703703703704,0.111971246889688,-0.652129194850941,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2005,2005-08-30,2006-09-07,Deadwood,711,0.893521022081404,Deadwood
161,C4_4,Mixed_Forest,Soil wet,"",2023/05/19 12:13:14,C,3,C4,,Soil,25,Mixed_Forest,48,821.53564453125,144,3,0.81,17.31,0.2832,7.234,0.6466,1.6101,0.0305,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",14.294,17.98,11.723,10.006,Enclosure,144,49,13.36207,48.94231,exclude,2100,Enclosures,1.55839762459859,-0.701153703615087,-0.659765025995489,Neuhüttenwiese,48,114,22.4770655586561,5.07183643267427,1.66214492135431,1.3601906440758,0.99723122960807,2128.70040803308,1.64811407377965,864.240234375,-42.70458984375,21.3703703703704,0.111971246889688,-0.652129194850941,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2005,2005-08-30,2006-09-07,Deadwood,711,0.893521022081404,Deadwood
16,D1_1,Open_Mixed_Forest,"","",2023/05/19 10:22:31.443,D,0,D1,,Soil,25,Mixed_Forest,49,930.629028320313,145,1,1.05,15.76,0.4377,12.134,0.4222,0.4954,0.0418,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",9.639,14.49,8.242,7.604,Enclosure,145,140,13.555995,48.9041733333333,ok,-100,Enclosures,-0.981213319191702,-0.187323915797825,0.370388194218379,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,0,-0.906551274139096,930.629028320313,0,15.0095238095238,0.0865337069391792,-0.0869031565245365,"Fast ausschließlich Lockerbraunerde (podsolig, humusreich) aus (Kryo-)Sandschutt (Granit oder Gneis)",709,1980,,,No deadwood,709,-0.794358122346278,No deadwood
16,D1_1,Open_Mixed_Forest,"","",2023/05/19 10:22:31.443,D,0,D1,,Soil,25,Mixed_Forest,49,930.629028320313,145,1,1.05,15.76,0.4377,12.134,0.4222,0.4954,0.0418,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",9.639,14.49,8.242,7.604,Enclosure,145,140,13.555995,48.9041733333333,ok,-100,Enclosures,-0.981213319191702,-0.187323915797825,0.370388194218379,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,0,-0.906551274139096,930.629028320313,0,15.0095238095238,0.0865337069391792,-0.0869031565245365,"Fast ausschließlich Lockerbraunerde (podsolig, humusreich) aus (Kryo-)Sandschutt (Granit oder Gneis)",709,1980,,,No deadwood,709,-0.794358122346278,No deadwood
24,D1_2,Mixed_Forest,Very close to the fence,"",2023/05/19 13:16:29.306,D,1,D1,,Soil,25,Mixed_Forest,50,975.707946777344,146,1,1.36,25.63,0.5175,28.683,1.1996,3.0017,0.0607,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",14.68,32.56,9.9,5.058,Enclosure,146,193,13.5521233333333,48.906035,ok,100,Enclosures,-0.750339597028949,0.0249977695446557,0.970367542255028,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,271.175392181051,-0.581112158799555,930.629028320313,45.078918457031,18.8455882352941,0.0474148450301572,0.509748832986042,"Fast ausschließlich Lockerbraunerde (podsolig, humusreich) aus (Kryo-)Sandschutt (Granit oder Gneis)",709,1980,,,No deadwood,709,-0.794358122346278,No deadwood
24,D1_2,Mixed_Forest,Very close to the fence,"",2023/05/19 13:16:29.306,D,1,D1,,Soil,25,Mixed_Forest,50,975.707946777344,146,1,1.36,25.63,0.5175,28.683,1.1996,3.0017,0.0607,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",14.68,32.56,9.9,5.058,Enclosure,146,193,13.5521233333333,48.906035,ok,100,Enclosures,-0.750339597028949,0.0249977695446557,0.970367542255028,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,271.175392181051,-0.581112158799555,930.629028320313,45.078918457031,18.8455882352941,0.0474148450301572,0.509748832986042,"Fast ausschließlich Lockerbraunerde (podsolig, humusreich) aus (Kryo-)Sandschutt (Granit oder Gneis)",709,1980,,,No deadwood,709,-0.794358122346278,No deadwood
22,D1_3,Deciduous_Forest,"","",2023/05/19 12:54:41.908,D,2,D1,,Soil,25,Mixed_Forest,51,984.470275878906,147,3,0.56,10.8,0.9089,38.993,0.5711,0.3636,0.092,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",15.567,12.43,13.632,10.051,Enclosure,147,115,13.54775,48.9075016666667,ok,900,Enclosures,0.173155291622065,0.0662683356107531,0.0873790677859977,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,605.121276261372,-0.180341822626054,930.629028320313,53.8412475585931,19.2857142857143,0.0143615520734491,0.625724576640513,"Fast ausschließlich Lockerbraunerde (podsolig, humusreich) aus (Kryo-)Sandschutt (Granit oder Gneis)",709,1980,,,No deadwood,709,-0.794358122346278,No deadwood
22,D1_3,Deciduous_Forest,"","",2023/05/19 12:54:41.908,D,2,D1,,Soil,25,Mixed_Forest,51,984.470275878906,147,3,0.56,10.8,0.9089,38.993,0.5711,0.3636,0.092,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",15.567,12.43,13.632,10.051,Enclosure,147,115,13.54775,48.9075016666667,ok,900,Enclosures,0.173155291622065,0.0662683356107531,0.0873790677859977,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,605.121276261372,-0.180341822626054,930.629028320313,53.8412475585931,19.2857142857143,0.0143615520734491,0.625724576640513,"Fast ausschließlich Lockerbraunerde (podsolig, humusreich) aus (Kryo-)Sandschutt (Granit oder Gneis)",709,1980,,,No deadwood,709,-0.794358122346278,No deadwood
25,D1_4,Open_Coniferous,"","",2023/05/19 14:03:16.653,D,3,D1,,Soil,25,Mixed_Forest,52,1132.16369628906,148,1,2.32,37.89,0.3057,4.203,0.5526,0.7849,0.0293,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",18.927,8.84,17.254,11.218,Enclosure,148,121,13.5309333333333,48.9176133333334,ok,2100,Enclosures,1.55839762459859,0.761904278282496,0.155301258129769,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,2270.66061522249,1.81848131790737,930.629028320313,201.534667968747,16.3318965517241,0.551986676183678,2.58055348872583,"Fast ausschließlich Lockerbraunerde (podsolig, humusreich) aus (Kryo-)Sandschutt (Granit oder Gneis)",709,1980,,,No deadwood,709,-0.794358122346278,No deadwood
25,D1_4,Open_Coniferous,"","",2023/05/19 14:03:16.653,D,3,D1,,Soil,25,Mixed_Forest,52,1132.16369628906,148,1,2.32,37.89,0.3057,4.203,0.5526,0.7849,0.0293,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",18.927,8.84,17.254,11.218,Enclosure,148,121,13.5309333333333,48.9176133333334,ok,2100,Enclosures,1.55839762459859,0.761904278282496,0.155301258129769,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,2270.66061522249,1.81848131790737,930.629028320313,201.534667968747,16.3318965517241,0.551986676183678,2.58055348872583,"Fast ausschließlich Lockerbraunerde (podsolig, humusreich) aus (Kryo-)Sandschutt (Granit oder Gneis)",709,1980,,,No deadwood,709,-0.794358122346278,No deadwood
17,D2_1,Deciduous_Forest,"","",2023/05/19 10:41:21.482,D,0,D2,,Soil,25,Mixed_Forest,53,873.584411621094,149,1,0.75,12.39,0.4986,10.174,0.7718,2.3382,0.0575,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.567,29.17,8.901,6.77,Enclosure,149,93,13.5623833333333,48.9020933333334,ok,-100,Enclosures,-0.981213319191702,-0.456004034395588,-0.161668963474498,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,0,-0.906551274139096,873.584411621094,0,16.52,0.0737173186553961,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
17,D2_1,Deciduous_Forest,"","",2023/05/19 10:41:21.482,D,0,D2,,Soil,25,Mixed_Forest,53,873.584411621094,149,1,0.75,12.39,0.4986,10.174,0.7718,2.3382,0.0575,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.567,29.17,8.901,6.77,Enclosure,149,93,13.5623833333333,48.9020933333334,ok,-100,Enclosures,-0.981213319191702,-0.456004034395588,-0.161668963474498,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,0,-0.906551274139096,873.584411621094,0,16.52,0.0737173186553961,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
21,D2_2,Deciduous_Forest,Close to forest road,"",2023/05/19 12:28:24.812,D,1,D2,,Soil,25,Mixed_Forest,54,837.268493652344,150,3,1.09,19.71,0.5194,30.585,0.762,2.2551,0.0339,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",9.927,35.97,6.356,4.564,Enclosure,150,61,13.564418505029,48.9035442946706,exclude,100,Enclosures,-0.750339597028949,-0.627051991440832,-0.523920645307946,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,62.1241606305848,-0.831995719100641,873.584411621094,-36.31591796875,18.0825688073395,0.0356383848291646,-0.567570516093321,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2008,2008-08-31,2009-08-20,Deadwood,711,1.09606651941273,Deadwood
21,D2_2,Deciduous_Forest,Close to forest road,"",2023/05/19 12:28:24.812,D,1,D2,,Soil,25,Mixed_Forest,54,837.268493652344,150,3,1.09,19.71,0.5194,30.585,0.762,2.2551,0.0339,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",9.927,35.97,6.356,4.564,Enclosure,150,61,13.564418505029,48.9035442946706,exclude,100,Enclosures,-0.750339597028949,-0.627051991440832,-0.523920645307946,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,62.1241606305848,-0.831995719100641,873.584411621094,-36.31591796875,18.0825688073395,0.0356383848291646,-0.567570516093321,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2008,2008-08-31,2009-08-20,Deadwood,711,1.09606651941273,Deadwood
30,D2_3,Mixed_Forest,Plot moved to respect national park borders,"",2023/05/19 15:25:50.113,D,2,D2,,Soil,24,Coniferous_forest,55,822.795837402344,151,3,0.47,8.63,0.5841,22.844,0.4345,0.215,0.0814,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.189,10.79,10.874,8.03,Enclosure,151,43,13.561195,48.90987,ok,900,Enclosures,0.173155291622065,-0.695218195767837,-0.727687216339261,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,683.898431995213,-0.085800914379226,873.584411621094,-50.78857421875,18.3617021276596,0.0205743302398879,-0.759126556935254,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2005,2005-08-30,2006-09-07,Deadwood,711,0.893521022081404,Deadwood
30,D2_3,Mixed_Forest,Plot moved to respect national park borders,"",2023/05/19 15:25:50.113,D,2,D2,,Soil,24,Coniferous_forest,55,822.795837402344,151,3,0.47,8.63,0.5841,22.844,0.4345,0.215,0.0814,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.189,10.79,10.874,8.03,Enclosure,151,43,13.561195,48.90987,ok,900,Enclosures,0.173155291622065,-0.695218195767837,-0.727687216339261,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,683.898431995213,-0.085800914379226,873.584411621094,-50.78857421875,18.3617021276596,0.0205743302398879,-0.759126556935254,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2005,2005-08-30,2006-09-07,Deadwood,711,0.893521022081404,Deadwood
28,D2_4,Coniferous,Hunting stand; plot moved to resect national park borders,"",2023/05/19 15:06:30.269,D,3,D2,,Soil,24,Coniferous_forest,56,824.555419921875,152,1,0.8,11.84,0.3595,12.484,0.3844,0.7527,0.0375,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",8.365,18.34,6.83,5.1,Enclosure,152,11,13.5574766666667,48.9213066666667,ok,2100,Enclosures,1.55839762459859,-0.686930562904549,-1.08993889817271,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,1868.35807624604,1.33567577522769,873.584411621094,-49.028991699219,14.8,0.0640820249919898,-0.735837213558772,"Bodenkomplex: Vorherrschend Gley und Anmoorgley, gering verbreitet Moorgley aus (Kryo-)Sandschutt (Granit oder Gneis),selten Niedermoor aus Torf",75c,1998,1998-07-20,1999-07-04,Deadwood,75c,0.420914861641653,Deadwood
28,D2_4,Coniferous,Hunting stand; plot moved to resect national park borders,"",2023/05/19 15:06:30.269,D,3,D2,,Soil,24,Coniferous_forest,56,824.555419921875,152,1,0.8,11.84,0.3595,12.484,0.3844,0.7527,0.0375,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",8.365,18.34,6.83,5.1,Enclosure,152,11,13.5574766666667,48.9213066666667,ok,2100,Enclosures,1.55839762459859,-0.686930562904549,-1.08993889817271,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,1868.35807624604,1.33567577522769,873.584411621094,-49.028991699219,14.8,0.0640820249919898,-0.735837213558772,"Bodenkomplex: Vorherrschend Gley und Anmoorgley, gering verbreitet Moorgley aus (Kryo-)Sandschutt (Granit oder Gneis),selten Niedermoor aus Torf",75c,1998,1998-07-20,1999-07-04,Deadwood,75c,0.420914861641653,Deadwood
18,D3_1,Deciduous_Forest,"","",2023/05/19 11:03:05.985,D,0,D3,,Soil,25,Mixed_Forest,57,843.92333984375,153,1,1.08,20.38,0.5013,9.684,0.8318,2.0435,0.0299,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",8.856,38.47,5.449,3.22,Enclosure,153,50,13.562175,48.9000933333333,ok,-100,Enclosures,-0.981213319191702,-0.59570766891896,-0.648444660938194,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,0,-0.906551274139096,843.92333984375,0,18.8703703703704,0.111524163568773,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2007,2007-09-16,2008-08-31,Deadwood,711,1.02855135363562,Deadwood
18,D3_1,Deciduous_Forest,"","",2023/05/19 11:03:05.985,D,0,D3,,Soil,25,Mixed_Forest,57,843.92333984375,153,1,1.08,20.38,0.5013,9.684,0.8318,2.0435,0.0299,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",8.856,38.47,5.449,3.22,Enclosure,153,50,13.562175,48.9000933333333,ok,-100,Enclosures,-0.981213319191702,-0.59570766891896,-0.648444660938194,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,0,-0.906551274139096,843.92333984375,0,18.8703703703704,0.111524163568773,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2007,2007-09-16,2008-08-31,Deadwood,711,1.02855135363562,Deadwood
20,D3_2,Coniferous,"","",2023/05/19 12:13:38.443,D,1,D3,,Soil,24,Coniferous_forest,58,802.697509765625,154,1,0.97,19.92,0.7818,35.69,1.6063,4.4084,0.0438,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",15.761,43.4,8.92,3.57,Enclosure,154,12,13.5651066666667,48.89835,ok,100,Enclosures,-0.750339597028949,-0.789881309756721,-1.07861853311541,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,104.076458731743,-0.781648529885971,843.92333984375,-41.225830078125,20.5360824742268,0.0271784813673298,-0.632556743107021,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,1980,,,No deadwood,743,-0.794358122346278,No deadwood
20,D3_2,Coniferous,"","",2023/05/19 12:13:38.443,D,1,D3,,Soil,24,Coniferous_forest,58,802.697509765625,154,1,0.97,19.92,0.7818,35.69,1.6063,4.4084,0.0438,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",15.761,43.4,8.92,3.57,Enclosure,154,12,13.5651066666667,48.89835,ok,100,Enclosures,-0.750339597028949,-0.789881309756721,-1.07861853311541,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,104.076458731743,-0.781648529885971,843.92333984375,-41.225830078125,20.5360824742268,0.0271784813673298,-0.632556743107021,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,1980,,,No deadwood,743,-0.794358122346278,No deadwood
27,D3_3,Open_Coniferous,"","",2023/05/19 14:45:36.749,D,2,D3,,Soil,24,Coniferous_forest,59,774.334106445313,155,3,0.39,5.87,0.5507,24.679,0.8766,2.2958,0.0209,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",6.445,58.09,2.701,1.64,Enclosure,155,10,13.5716683333333,48.8926266666667,ok,900,Enclosures,0.173155291622065,-0.923472926440193,-1.10125926323,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,780.187193416261,0.029755770473227,843.92333984375,-69.5892333984371,15.0512820512821,0.0158029093561327,-1.00796683721755,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,1980,,,No deadwood,743,-0.794358122346278,No deadwood
27,D3_3,Open_Coniferous,"","",2023/05/19 14:45:36.749,D,2,D3,,Soil,24,Coniferous_forest,59,774.334106445313,155,3,0.39,5.87,0.5507,24.679,0.8766,2.2958,0.0209,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",6.445,58.09,2.701,1.64,Enclosure,155,10,13.5716683333333,48.8926266666667,ok,900,Enclosures,0.173155291622065,-0.923472926440193,-1.10125926323,Riedlhäng,48,84,39.1682523117769,2.14459402812679,-0.285784851817758,0.376920298960763,0.99723122960807,780.187193416261,0.029755770473227,843.92333984375,-69.5892333984371,15.0512820512821,0.0158029093561327,-1.00796683721755,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,1980,,,No deadwood,743,-0.794358122346278,No deadwood
